183862;2024.09.30 07:45;4;21.1875;21.5;22;382;202;0;
183863;2024.09.30 08:00;4;21.375;21.5625;21.75;382;202;0;
183864;2024.09.30 08:15;4;22.125;22;21.5;384;202;0;
183865;2024.09.30 08:30;4;21.75;21.875;21.75;383;202;0;
183866;2024.09.30 08:45;4;21.625;21.875;22.25;553;202;0;
183867;2024.09.30 09:00;4;21.625;21.75;21.5;551;202;0;
183868;2024.09.30 09:15;4;21.625;21.75;21.4375;551;202;0;
183869;2024.09.30 09:30;4;21.625;21.6875;21.625;549;202;0;
183870;2024.09.30 09:45;4;21.625;21.625;21.75;549;202;0;
183871;2024.09.30 10:00;4;21.625;21.6875;21.75;548;202;0;
183872;2024.09.30 10:15;4;21.625;21.6875;21.75;548;202;0;
183873;2024.09.30 10:30;4;21.5625;21.6875;21.75;548;202;0;
183874;2024.09.30 10:45;4;21.5;21.6875;21.625;548;202;0;
183875;2024.09.30 11:00;4;21.5;21.6875;21.625;548;202;0;
183876;2024.09.30 11:15;4;21.5;21.6875;21.6875;547;202;0;
183877;2024.09.30 11:30;4;21.5;21.6875;21.6875;547;202;0;
183878;2024.09.30 11:45;4;21.5;21.625;21.6875;547;202;0;
183879;2024.09.30 12:00;4;21.5;21.625;21.6875;547;202;0;
183880;2024.09.30 12:15;4;21.5;21.625;21.75;547;202;0;
183881;2024.09.30 12:30;4;21.5;21.625;21.75;547;202;0;
183882;2024.09.30 12:45;4;21.5;21.625;21.75;547;202;0;
183883;2024.09.30 13:00;4;21.5;21.625;21.75;546;202;0;
183884;2024.09.30 13:15;4;21.5;21.625;21.4375;547;202;0;
183885;2024.09.30 13:30;4;21.375;21.625;21;546;202;0;
183886;2024.09.30 13:45;4;21.25;21.5;20.625;542;202;0;
183887;2024.09.30 14:00;4;21.125;21.4375;20.375;541;202;0;
183888;2024.09.30 14:15;4;20.9375;21.25;20;542;202;0;
183889;2024.09.30 14:30;4;20.75;21.125;19.75;541;202;0;
183890;2024.09.30 14:45;4;20.5;20.875;19.4375;546;202;0;
183891;2024.09.30 15:00;4;20.375;20.6875;19.25;545;202;0;
183892;2024.09.30 15:15;4;20.125;20.5;18.9375;543;202;0;
183893;2024.09.30 15:30;4;19.875;20.25;18.6875;545;202;0;
183894;2024.09.30 15:45;4;19.625;20;19;546;202;0;
183895;2024.09.30 16:00;4;19.5;19.8125;19.3125;545;202;0;
183896;2024.09.30 16:15;4;19.5;19.6875;19.5;546;202;0;
183897;2024.09.30 16:30;4;19.4375;19.625;19.625;548;202;0;
183898;2024.09.30 16:45;4;19.4375;19.5625;19.75;549;202;0;
183899;2024.09.30 17:00;4;19.4375;19.5625;19.875;549;202;0;
183900;2024.09.30 17:15;4;19.5;19.5625;19.9375;549;202;0;
183901;2024.09.30 17:30;4;19.5;19.625;19.9375;549;202;0;
183902;2024.09.30 17:45;4;19.5;19.625;20;550;202;0;
183903;2024.09.30 18:00;4;19.5625;19.625;20;550;202;0;
183904;2024.09.30 18:15;4;19.625;19.6875;20;550;202;0;
183905;2024.09.30 18:30;4;19.625;19.75;20;550;202;0;
183906;2024.09.30 18:45;4;19.625;19.75;20;551;202;0;
183907;2024.09.30 19:00;4;19.6875;19.8125;20.0625;551;202;0;
183908;2024.09.30 19:15;4;19.75;19.875;20.0625;551;202;0;
183909;2024.09.30 19:30;4;19.75;19.875;20.0625;551;202;0;
183910;2024.09.30 19:45;4;19.75;19.875;20.0625;551;202;0;
183911;2024.09.30 20:00;4;19.8125;19.9375;20.125;552;202;0;
183912;2024.09.30 20:15;4;19.875;20;20.125;552;202;0;
183913;2024.09.30 20:30;4;19.875;20;20.125;552;202;0;
183914;2024.09.30 20:45;4;19.875;20;20.125;552;202;0;
183915;2024.09.30 21:00;4;19.9375;20;20.125;552;202;0;
183916;2024.09.30 21:15;4;20;20.0625;20.125;552;202;0;
183917;2024.09.30 21:30;4;20;20.0625;20.125;553;202;0;
183918;2024.09.30 21:45;4;20;20.125;20.125;553;202;0;
183919;2024.09.30 22:00;4;20;20.125;20.125;553;202;0;
183920;2024.09.30 22:15;4;20;20.125;20.0625;553;202;0;
183921;2024.09.30 22:30;4;20;20.125;20;553;202;0;
183922;2024.09.30 22:45;4;20;20.125;20;553;202;0;
183923;2024.09.30 23:00;4;20;20.125;20;553;202;0;
183924;2024.09.30 23:15;4;20;20.125;19.875;553;202;0;
183925;2024.09.30 23:30;4;20;20.125;19.875;553;202;0;
183926;2024.09.30 23:45;4;20;20.125;19.875;553;202;0;
183927;2024.10.01 00:00;4;20;20.125;19.75;553;202;0;
183928;2024.10.01 00:15;4;19.9375;20.125;19.75;553;202;0;
183929;2024.10.01 00:30;4;19.875;20.0625;19.6875;552;202;0;
183930;2024.10.01 00:45;4;19.875;20;19.625;552;202;0;
183931;2024.10.01 01:00;4;19.875;20;19.5625;552;202;0;
183932;2024.10.01 01:15;4;19.75;20;19.5;552;202;0;
183933;2024.10.01 01:30;4;19.75;19.9375;19.5;552;202;0;
183934;2024.10.01 01:45;4;19.75;19.875;19.4375;551;202;0;
183935;2024.10.01 02:00;4;19.625;19.875;19.375;551;202;0;
183936;2024.10.01 02:15;4;19.625;19.8125;19.3125;551;202;0;
183937;2024.10.01 02:30;4;19.5625;19.75;19.25;550;202;0;
183938;2024.10.01 02:45;4;19.5;19.75;19.25;550;202;0;
183939;2024.10.01 03:00;4;19.5;19.625;19.125;550;202;0;
183940;2024.10.01 03:15;4;19.375;19.625;19.125;549;202;0;
183941;2024.10.01 03:30;4;19.375;19.5625;19;549;202;0;
183942;2024.10.01 03:45;4;19.3125;19.5;19;549;202;0;
183943;2024.10.01 04:00;4;19.25;19.5;18.9375;549;202;0;
183944;2024.10.01 04:15;4;19.25;19.375;18.875;548;202;0;
183945;2024.10.01 04:30;4;19.125;19.375;18.8125;548;202;0;
183946;2024.10.01 04:45;4;19.125;19.25;18.75;548;202;0;
183947;2024.10.01 05:00;4;19;19.25;18.6875;547;202;0;
183948;2024.10.01 05:15;4;19;19.1875;18.625;547;202;0;
183949;2024.10.01 05:30;4;18.9375;19.125;18.625;547;202;0;
183950;2024.10.01 05:45;4;18.875;19.0625;18.5625;546;202;0;
183951;2024.10.01 06:00;4;18.8125;19;18.5;546;202;0;
183952;2024.10.01 06:15;4;18.75;19;18.4375;546;202;0;
183953;2024.10.01 06:30;4;18.75;18.9375;18.375;546;202;0;
183954;2024.10.01 06:45;4;18.625;18.875;18.3125;545;202;0;
183955;2024.10.01 07:00;4;18.625;18.8125;18.25;545;202;0;
183956;2024.10.01 07:15;4;18.5625;18.75;18.25;545;202;0;
183957;2024.10.01 07:30;4;18.5;18.75;18.1875;544;202;0;
183958;2024.10.01 07:45;4;18.4375;18.625;18.125;544;202;0;
183959;2024.10.01 08:00;4;18.375;18.625;18.0625;544;202;0;
183960;2024.10.01 08:15;4;18.375;18.5625;18;543;202;0;
183961;2024.10.01 08:30;4;18.25;18.5;18;543;202;0;
183962;2024.10.01 08:45;4;18.25;18.4375;17.9375;543;202;0;
183963;2024.10.01 09:00;4;18.1875;18.375;17.875;543;202;0;
183964;2024.10.01 09:15;4;18.125;18.375;17.875;542;202;0;
183965;2024.10.01 09:30;4;18.125;18.25;17.8125;542;202;0;
183966;2024.10.01 09:45;4;18.0625;18.25;17.75;542;202;0;
183967;2024.10.01 10:00;4;18;18.1875;17.75;541;202;0;
183968;2024.10.01 10:15;4;17.9375;18.125;17.6875;541;202;0;
183969;2024.10.01 10:30;4;17.875;18.125;17.6875;541;202;0;
